DEPTH(m),RHOB(g_cm^3),DRHO,DRRT,PEF,IDRO,IDDR,IDPE,MRP_T2(%),BFV_T2(%),FFV_T2(%),T2LM_T2(ms),TNPH(%),GR(gAPI)
359.0784,1.9623,0.0292,0.0611,3.4305,1.952,0.0095,3.2788,32.472,32.3802,0.0918,2.981,47.1957,79.7479
359.2308,1.9482,0.0302,0.0811,3.4821,1.9457,0.008,3.3753,31.994,31.8825,0.1115,2.9413,47.7278,76.7681
359.3832,1.9446,0.0386,0.0846,3.5569,1.9493,0.0192,3.4619,32.713,32.4546,0.2583,3.0558,50.6883,77.266
359.5356,1.9345,0.0383,0.0795,3.5354,1.9453,0.0239,3.4165,34.1856,33.5354,0.6501,3.1976,53.4819,79.6188
359.688,1.917,0.0386,0.0746,3.4792,1.9307,0.0236,3.3095,35.7028,35.1675,0.5352,3.1281,54.4199,82.28
359.8404,1.8949,0.0325,0.0902,3.4345,1.9037,0.0091,3.3013,36.3854,35.9067,0.4787,3.1372,54.7672,80.951
359.9928,1.8576,0.0424,0.1207,3.4747,1.8757,0.0111,3.4079,36.9724,36.5731,0.3994,3.1701,54.7703,79.3643
360.1452,1.8236,0.0337,0.1302,3.4623,1.8383,0.0046,3.3591,38.1448,37.5628,0.5821,3.2803,54.0423,78.9505
360.2976,1.8089,0.043,0.1269,3.4216,1.8312,0.0177,3.3315,38.7355,38.2773,0.4582,3.3309,57.0127,78.0582
360.45,1.81,0.0447,0.1201,3.4088,1.8204,0.0068,3.2457,39.8187,39.4188,0.3999,3.4058,55.6736,75.9918
360.6024,1.8267,0.0566,0.1209,3.472,1.8479,0.0177,3.4195,40.5408,39.9156,0.6252,3.6887,56.4534,73.9926
360.7548,1.8519,0.0528,0.1605,3.5789,1.8436,0.0394,3.3685,41.2709,40.4941,0.7768,3.873,54.7989,75.4361
360.9072,1.8988,0.0359,0.1432,3.7022,1.9411,0.0307,3.9468,44.0648,43.1631,0.9017,4.0832,54.4722,75.9207
361.0596,1.9599,0.0291,0.1443,3.7054,1.9428,0.0211,3.5214,43.6367,42.9671,0.6695,4.1809,53.1658,77.709
361.212,1.9962,0.0294,0.1225,3.7264,2.001,0.0094,3.5728,43.7393,43.0485,0.6908,4.3725,49.6217,80.6563
361.3644,1.9877,0.0426,0.1438,3.765,1.9968,0.0095,3.6974,44.2331,43.5692,0.6638,4.5903,47.4733,80.6728
361.5168,1.9538,0.0614,0.1601,3.7508,1.9738,0.0271,3.6045,45.4147,44.6315,0.7832,4.7414,48.5739,79.2853
361.6692,1.9179,0.0968,0.1562,3.6675,1.9485,0.0613,3.5914,45.9448,45.0282,0.9166,4.737,50.8199,74.9616
361.8216,1.8778,0.1133,0.1241,3.5466,1.9062,0.0717,3.5696,45.3695,44.5937,0.7758,4.5614,51.7069,74.8607
361.974,1.8649,0.1123,0.0911,3.4967,1.8874,0.0826,3.4502,45.361,44.5776,0.7834,4.4364,51.5097,73.8757
362.1264,1.8562,0.076,0.1061,3.5151,1.8569,0.0472,3.3669,45.1295,44.2673,0.8622,4.4713,51.8658,74.2787
362.2788,1.8849,0.0577,0.0879,3.4982,1.9086,0.0432,3.8216,44.7864,44.2058,0.5807,4.1315,52.2499,76.6497
362.4312,1.8945,0.036,0.0603,3.527,1.9125,0.0276,3.7725,44.2912,43.8843,0.4069,3.9598,55.8326,77.8563
362.5836,1.9029,0.0324,0.0544,3.4593,1.9253,0.0347,3.5636,43.7581,43.453,0.3051,3.8317,55.5984,77.3802
362.736,1.9075,0.0365,0.0661,3.3893,1.9118,0.036,3.4453,44.761,44.1255,0.6355,3.6894,55.9969,77.3608
362.8884,1.918,0.0447,0.0715,3.3605,1.9159,0.0254,3.4413,44.5302,43.7085,0.8217,3.6553,53.5397,77.9979
363.0408,1.9093,0.0503,0.0749,3.4144,1.9217,0.0296,3.5267,43.2515,42.4529,0.7986,3.6772,52.6559,81.9811
363.1932,1.89,0.0708,0.0916,3.3747,1.9237,0.0431,3.3983,42.3276,41.3201,1.0075,3.6921,53.7744,84.0566
363.3456,1.8679,0.0736,0.0745,3.4562,1.9103,0.0462,3.4291,42.4436,41.3725,1.0711,3.7329,52.3196,85.5959
363.498,1.8557,0.0607,0.0979,3.4476,1.8691,0.0178,3.3255,43.6856,42.6407,1.0449,3.7771,55.6549,85.0627
363.6504,1.8439,0.0427,0.076,3.6497,1.8493,0.0271,3.4945,44.5707,43.7836,0.787,3.8783,54.9101,79.7157
363.8028,1.8254,0.0554,0.1187,3.6179,1.8692,0.0583,3.9663,45.2259,45.0282,0.1976,3.8743,56.26,75.4328
363.9552,1.8325,0.0874,0.158,3.7297,1.8408,0.0525,4.1047,45.5804,45.4569,0.1236,3.8914,54.2984,71.7813
364.1076,1.8304,0.0805,0.1654,3.7195,1.8493,0.0482,4.0174,46.2472,45.9985,0.2487,3.9084,54.2198,70.1686
364.26,1.8298,0.0591,0.1541,3.7844,1.8278,0.0289,4.2293,46.2725,46.2725,0.0,3.8562,53.6194,70.4076
364.4124,1.8092,0.0448,0.1601,3.668,1.8227,0.0262,4.0346,45.7541,45.7541,0.0,3.8017,51.9029,73.8399
364.5648,1.7976,0.0417,0.1797,3.6838,1.8084,0.0218,4.1405,45.4056,45.4056,0.0,3.7496,54.7272,78.8275
364.7172,1.8185,0.0442,0.1435,3.7248,1.8429,0.0342,4.0937,45.046,45.046,0.0,3.5506,56.2274,83.637
364.8696,1.8467,0.0312,0.1007,3.7847,1.8623,0.018,4.1723,45.1241,45.1241,0.0,3.501,57.2213,84.1721
365.022,1.8896,0.0321,0.0909,3.6914,1.9001,0.0106,3.6553,44.4485,44.4485,0.0,3.4363,53.5246,83.8488
365.1744,1.8971,0.0289,0.102,3.5399,1.9061,0.0071,3.4938,43.356,43.356,0.0,3.4368,53.3044,82.5618
365.3268,1.9056,0.0361,0.1104,3.5164,1.9093,0.009,3.5215,42.4896,42.4896,0.0,3.4083,53.8643,81.2189
365.4792,1.9145,0.0455,0.1039,3.5146,1.8994,0.0072,3.5326,41.5453,41.5453,0.0,3.3596,53.1317,80.9767
365.6316,1.9225,0.042,0.0893,3.5489,1.9139,0.015,3.5791,40.8905,40.8905,0.0,3.348,53.1122,77.9666
365.784,1.9326,0.0325,0.0892,3.4946,1.9511,0.0477,3.6883,41.0489,40.9676,0.0813,3.4327,54.5835,76.095
365.9364,1.93,0.024,0.0901,3.5576,1.939,0.018,3.603,41.4692,41.4087,0.0604,3.4164,56.2754,74.8439
366.0888,1.9281,0.0245,0.0906,3.5,1.9313,0.0203,3.4452,41.6875,41.5156,0.1719,3.4898,55.157,75.7802
366.2412,1.891,0.018,0.0856,3.5347,1.9064,0.0059,3.496,42.3979,42.2078,0.1902,3.578,52.8348,76.6234
366.3936,1.8716,0.0281,0.0671,3.4061,1.9077,0.02,3.5876,42.7556,42.4343,0.3213,3.7416,50.2199,78.8395
366.546,1.8631,0.0304,0.0599,3.4591,1.8866,0.0123,3.7549,42.1644,41.6792,0.4851,3.8137,50.4444,79.7321
366.6984,1.8782,0.0283,0.0395,3.4281,1.9005,0.0185,3.7227,41.8929,41.4164,0.4765,3.7926,49.9145,81.0878
366.8508,1.8997,0.0264,0.0715,3.5058,1.9118,0.0218,3.7781,42.169,41.7532,0.4158,3.7423,51.68,80.1936
367.0032,1.9095,0.0127,0.0971,3.65,1.9078,-0.0053,3.6808,41.5898,41.1196,0.4702,3.7832,50.6703,81.4327
367.1556,1.9431,0.0162,0.093,3.6716,1.9498,0.0061,3.6773,41.6174,40.8091,0.8084,3.9757,51.8027,83.0291
367.308,1.9778,0.0178,0.065,3.6862,1.9687,0.0058,3.7287,41.7598,41.1659,0.594,3.9327,51.784,84.2642
367.4604,2.0154,0.0415,0.065,3.6199,2.0096,0.0344,3.7301,40.7343,40.4199,0.3144,3.9024,51.7607,86.4037
367.6128,2.0335,0.0583,0.0695,3.624,2.0311,0.048,3.6826,39.8112,39.3539,0.4573,4.1664,51.5315,84.9072
367.7652,2.0368,0.0598,0.05,3.6231,2.0363,0.0506,3.7577,39.6394,39.0891,0.5504,4.2285,50.1044,83.6101
367.9176,2.0339,0.0572,0.0558,3.6309,2.0365,0.0459,3.6636,38.5405,38.2054,0.335,4.008,50.1773,78.636
368.07,2.0389,0.0655,0.071,3.7288,2.0442,0.0516,3.6294,37.7759,37.5045,0.2714,3.9661,49.0508,77.0055
368.2224,2.0321,0.068,0.0823,3.7098,2.0482,0.056,3.5289,38.3176,37.9325,0.3852,3.9621,50.3415,76.6383
368.3748,2.0333,0.0722,0.0836,3.6859,2.0444,0.0596,3.5882,37.8707,37.8519,0.0188,3.7865,50.1474,77.8417
368.5272,2.0165,0.0601,0.0717,3.6302,2.0273,0.0503,3.5438,37.3756,37.3756,0.0,3.8153,50.0014,75.2551
368.6796,2.0193,0.0557,0.0723,3.5967,2.0251,0.0436,3.4536,37.378,37.378,0.0,3.7449,46.4944,72.5771
368.832,2.0252,0.0524,0.0607,3.5157,2.0332,0.0427,3.2942,37.1309,37.1309,0.0,3.7291,45.3811,70.3525
368.9844,2.0347,0.0506,0.0512,3.5059,2.0444,0.0429,3.3806,37.0417,37.0417,0.0,3.6911,43.9603,72.8828
369.1368,2.0423,0.0507,0.0434,3.5814,2.0515,0.0453,3.5332,36.5522,36.5522,0.0,3.6251,47.22,74.4039
369.2892,2.0441,0.0467,0.0475,3.594,2.0422,0.033,3.476,36.6199,36.6199,0.0,3.628,46.8126,72.9739
369.4416,2.0258,0.0498,0.0503,3.576,2.0242,0.0406,3.5671,36.5841,36.5841,0.0,3.7095,49.1172,71.0957
369.594,2.0223,0.0476,0.0764,3.5946,2.0125,0.0435,3.4929,36.8828,36.8828,0.0,3.8253,48.9357,71.2762
369.7464,2.0177,0.0499,0.0945,3.6023,2.0078,0.0379,3.6065,37.4307,37.4307,0.0,3.9359,49.9704,72.2507
369.8988,2.0314,0.0481,0.1076,3.6089,2.0262,0.0334,3.6407,37.7003,37.7003,0.0,4.0384,48.0616,73.247
370.0512,2.0219,0.0494,0.1202,3.611,2.0174,0.0295,3.6262,38.7575,38.7575,0.0,4.0197,47.6839,68.5234
370.2036,2.0079,0.0507,0.1364,3.6163,2.0079,0.0219,3.376,39.1416,39.1218,0.0198,4.0702,46.5843,67.548
370.356,1.9966,0.061,0.154,3.6136,1.9917,0.0283,3.4804,39.3239,39.3078,0.0161,4.1093,47.6364,65.4965
370.5084,1.9809,0.071,0.1602,3.5422,2.006,0.0594,3.5332,40.3575,39.9789,0.3786,4.3771,49.0838,70.0457
370.6608,1.9595,0.065,0.1689,3.6343,1.9729,0.0584,3.7544,39.6161,39.606,0.0101,4.1319,51.1576,70.926
370.8132,1.9383,0.0421,0.1718,3.6214,1.945,0.0272,3.8313,39.6712,39.6712,0.0,4.1623,51.0648,72.994
370.9656,1.9518,0.0411,0.161,3.6134,1.9686,0.0243,3.612,39.5734,39.5734,0.0,4.1509,49.8177,73.9412
371.118,1.9678,0.0379,0.1152,3.5359,1.9715,0.0285,3.4944,39.1372,39.1372,0.0,4.136,48.5103,75.8167
371.2704,2.0025,0.0478,0.0563,3.5401,2.0029,0.0397,3.4202,38.6131,38.6131,0.0,4.1198,53.2031,78.0911
371.4228,2.0162,0.034,0.0335,3.5519,2.0174,0.0278,3.5751,38.2718,38.2718,0.0,4.0038,53.2465,78.4551
371.5752,2.0369,0.0438,0.0335,3.5554,2.0316,0.0333,3.6295,37.0602,37.0602,0.0,4.0787,52.2031,78.0487
371.7276,2.0328,0.0444,0.0239,3.5287,2.0206,0.0334,3.6367,35.0227,35.0227,0.0,4.0713,47.7022,72.6531
371.88,2.0257,0.0467,0.0314,3.5634,2.0254,0.0412,3.5989,33.8892,33.8892,0.0,3.8974,46.9881,71.3248
372.0324,2.0322,0.0506,0.0191,3.5528,2.0421,0.0509,3.6695,33.7584,33.7584,0.0,3.8484,48.4103,70.1568
372.1848,2.0292,0.0479,0.0059,3.6383,2.027,0.0462,3.8546,32.3419,32.3419,0.0,3.8925,47.363,74.779
372.3372,2.0502,0.0582,0.019,3.6166,2.0497,0.0526,3.949,32.0501,32.0132,0.0369,3.8364,48.8587,73.5443
372.4896,2.039,0.052,0.0324,3.6179,2.0406,0.0434,3.8183,31.982,31.982,0.0,3.7745,46.9402,74.5096
372.642,2.0578,0.0613,0.0442,3.616,2.052,0.0463,3.5461,32.2818,31.9772,0.3047,4.0813,49.9565,71.4876
372.7944,2.051,0.0516,0.0458,3.5896,2.0372,0.0334,3.464,31.8602,31.8453,0.0149,3.8497,47.8745,72.0267
372.9468,2.0674,0.0569,0.0521,3.576,2.0654,0.0455,3.5238,31.7293,31.7293,0.0,3.8225,49.7014,67.371
373.0992,2.0766,0.0667,0.0553,3.5107,2.0686,0.0531,3.4725,31.7823,31.7823,0.0,3.6852,48.1544,66.5371
373.2516,2.0626,0.0716,0.0678,3.5141,2.0596,0.06,3.4745,32.1962,32.1962,0.0,3.5844,46.9307,64.7189
373.404,2.0498,0.0715,0.0697,3.4688,2.0473,0.0576,3.4711,32.9277,32.9277,0.0,3.6223,45.5367,67.3293
373.5564,2.0368,0.0667,0.0705,3.4457,2.0365,0.0527,3.3424,33.7424,33.7424,0.0,3.716,44.8515,68.8798
373.7088,2.0398,0.0619,0.0614,3.4844,2.0458,0.0505,3.2585,33.945,33.945,0.0,3.6759,46.3064,69.261
373.8612,2.0442,0.0588,0.0534,3.5132,2.0419,0.0469,3.3531,34.5065,34.5065,0.0,3.6099,46.0754,70.0563
374.0136,2.0473,0.0537,0.05,3.4748,2.0334,0.0364,3.2478,34.5227,34.5227,0.0,3.6432,45.4401,68.3456
374.166,2.0443,0.0547,0.0405,3.493,2.0428,0.0409,3.5133,34.8304,34.8304,0.0,3.6782,43.4517,67.8785
374.3184,2.0475,0.0587,0.0377,3.5278,2.0369,0.0451,3.6363,34.7609,34.7609,0.0,3.5906,42.5815,64.7779
374.4708,2.0516,0.0658,0.0479,3.5664,2.0535,0.0579,3.6268,34.9784,34.9784,0.0,3.6233,40.1806,65.6763
374.6232,2.0464,0.0707,0.0557,3.4628,2.0545,0.0644,3.5352,35.0804,35.0804,0.0,3.6791,40.6039,67.6097
374.7756,2.0374,0.0681,0.0609,3.4365,2.0602,0.0656,3.5054,35.2014,35.2014,0.0,3.8391,41.4256,71.0238
374.928,2.0327,0.0637,0.0591,3.4811,2.0548,0.0623,3.6132,35.4196,35.4196,0.0,3.8191,43.5631,70.4601
375.0804,2.0479,0.0647,0.0571,3.4994,2.0607,0.0599,3.6404,35.9202,35.9202,0.0,3.7613,42.9883,69.7806
375.2328,2.0632,0.0732,0.0461,3.5397,2.0644,0.0673,3.6667,36.3185,36.3185,0.0,3.6731,43.6391,68.408
375.3852,2.058,0.072,0.0387,3.5861,2.0516,0.0644,3.7823,36.3541,36.3541,0.0,3.7367,44.4846,68.2008
375.5376,2.0499,0.0664,0.0472,3.5865,2.0441,0.0575,3.671,36.9332,36.8783,0.0549,3.7387,46.3991,68.7645
375.69,2.0442,0.0621,0.0623,3.5485,2.0371,0.0467,3.6319,37.8415,37.5139,0.3276,3.7294,47.4314,71.0369
375.8424,2.0478,0.0678,0.0967,3.4981,2.0389,0.0446,3.5026,38.0755,37.935,0.1405,3.7206,48.8614,72.9936
375.9948,2.0489,0.0736,0.1039,3.4681,2.0407,0.0484,3.451,38.0146,37.3186,0.6961,3.8227,50.4614,72.9784
376.1472,2.0278,0.0711,0.0985,3.4971,2.0262,0.049,3.4862,37.9005,37.8244,0.0761,3.6781,47.6308,71.2429
376.2996,2.0082,0.0647,0.0852,3.4932,2.0141,0.0471,3.5209,37.4788,37.4788,0.0,3.7049,46.4172,68.891
376.452,1.9919,0.0554,0.0659,3.6031,1.9909,0.0422,3.6996,37.3748,37.3748,0.0,3.6362,46.9044,70.3336
376.6044,2.0064,0.058,0.0739,3.5566,2.0039,0.0413,3.6444,37.696,37.696,0.0,3.6164,48.6132,72.3192
376.7568,2.0176,0.0532,0.0791,3.5102,2.0049,0.0306,3.618,36.8598,36.8598,0.0,3.6578,48.883,74.3132
376.9092,2.0327,0.0543,0.0928,3.5425,2.0142,0.0267,3.5179,36.1472,36.1472,0.0,3.8323,44.9662,73.3247
377.0616,2.0351,0.0462,0.0866,3.5757,2.0227,0.0218,3.4798,36.4929,36.4929,0.0,3.7916,45.3207,72.9841
377.214,2.0373,0.0442,0.083,3.6781,2.0301,0.0235,3.636,36.27,36.27,0.0,3.8184,45.2051,73.5997
377.3664,2.0422,0.0398,0.0828,3.5534,2.0445,0.0245,3.5889,35.7088,35.7088,0.0,3.8814,45.5739,72.7325
377.5188,2.048,0.0365,0.0745,3.5008,2.0523,0.0231,3.4885,34.6623,34.6623,0.0,3.8773,46.8253,69.4575
377.6712,2.0505,0.0298,0.0565,3.4495,2.0577,0.0228,3.4822,35.0652,35.0652,0.0,3.7465,45.3823,67.225
377.8236,2.0496,0.027,0.0534,3.5963,2.0522,0.0215,3.535,34.8209,34.8209,0.0,3.8203,46.5752,66.251
377.976,2.0538,0.0315,0.0614,3.7229,2.0467,0.0218,3.6276,35.3775,35.3775,0.0,3.7427,43.9382,65.3438
378.1284,2.061,0.0368,0.065,3.6726,2.0457,0.0211,3.7395,35.4197,35.4197,0.0,3.8249,45.9072,65.3185
378.2808,2.062,0.0377,0.0613,3.6484,2.0521,0.0242,3.7226,35.2909,35.2909,0.0,3.7569,48.6061,63.7696
378.4332,2.0478,0.0286,0.0668,3.6255,2.052,0.0223,3.7187,35.5375,35.5375,0.0,3.6829,49.7461,65.83
378.5856,2.0383,0.0215,0.0788,3.7049,2.0362,0.0107,3.8614,35.2714,35.2714,0.0,3.5787,47.6025,67.5783
378.738,2.0424,0.022,0.0896,3.626,2.0402,0.0051,3.6161,34.5865,34.5865,0.0,3.5506,45.0743,67.0951
378.8904,2.0764,0.0457,0.1094,3.5477,2.0474,0.013,3.52,34.5349,34.5349,0.0,3.5298,45.3462,67.8966
379.0428,2.0724,0.0565,0.1536,3.5261,2.049,0.0169,3.4607,34.4089,34.4089,0.0,3.5233,46.8284,66.0967
379.1952,2.0637,0.0628,0.1754,3.5443,2.0475,0.0251,3.6117,34.4998,34.4998,0.0,3.6277,46.023,68.979
379.3476,2.0465,0.0604,0.1689,3.5819,2.0572,0.0369,3.6215,34.4801,34.4801,0.0,3.7148,46.0828,67.257
379.5,2.0496,0.0617,0.1472,3.5141,2.0758,0.0476,3.5133,34.2802,34.2802,0.0,3.7353,44.2548,66.8506
379.6524,2.0537,0.0604,0.1411,3.4798,2.076,0.0441,3.4285,34.1996,34.1996,0.0,3.7031,43.7233,64.0182
379.8048,2.0614,0.056,0.1332,3.4189,2.0728,0.0361,3.2128,34.0569,34.0569,0.0,3.6491,44.0869,63.1007
379.9572,2.0671,0.0549,0.1295,3.4797,2.0647,0.0331,3.364,33.6809,33.6809,0.0,3.6771,46.4737,64.0104
380.1096,2.079,0.0571,0.1104,3.5129,2.0831,0.0454,3.4987,33.8441,33.6484,0.1957,3.9102,46.3401,65.6193
380.262,2.0685,0.0481,0.1124,3.5957,2.0679,0.0331,3.6567,34.2198,33.6819,0.5379,4.2411,45.3465,65.507
380.4144,2.0579,0.0384,0.1049,3.5834,2.0658,0.0254,3.5812,34.6858,34.2348,0.451,4.2229,42.4549,65.0268
380.5668,2.0429,0.0326,0.1119,3.6917,2.0579,0.021,3.7795,34.9232,34.2889,0.6343,4.3235,43.1097,65.3439
380.7192,2.0253,0.0305,0.1187,3.6635,2.0381,0.0142,3.7284,35.1579,34.4482,0.7098,4.2747,43.3106,68.6986
380.8716,2.0395,0.0505,0.1406,3.6262,2.0538,0.0329,3.7067,35.0632,34.3981,0.6651,4.1938,44.9531,68.1682
381.024,2.0291,0.0535,0.1553,3.4878,2.0306,0.0266,3.5969,34.9095,34.0909,0.8186,4.2984,45.6738,67.0511
381.1764,2.0281,0.0612,0.1611,3.5503,2.032,0.0359,3.5525,35.6043,34.6358,0.9686,4.3247,45.092,66.4215
381.3288,2.0225,0.0656,0.1437,3.5801,2.0148,0.0429,3.5505,35.4547,34.4929,0.9618,4.3608,46.5338,67.9095
381.4812,2.026,0.073,0.1228,3.5238,2.026,0.054,3.4428,35.5904,34.5992,0.9912,4.2618,47.0429,69.2072
381.6336,2.0254,0.0741,0.0951,3.5257,2.0277,0.0646,3.4879,36.2424,35.2711,0.9713,4.2894,48.1097,69.3904
381.786,2.0275,0.0714,0.0879,3.4844,2.037,0.0632,3.4506,35.7296,35.0715,0.6581,4.0616,44.9537,68.8735
381.9384,2.0274,0.0723,0.0926,3.5401,2.0278,0.0555,3.5237,35.7469,35.1385,0.6084,4.0108,42.433,70.186
382.0908,2.0274,0.0716,0.0912,3.4581,2.0381,0.0587,3.4309,35.6313,34.9611,0.6702,4.004,40.7552,72.2918
382.2432,2.0239,0.0665,0.0909,3.5838,2.0289,0.0468,3.5707,34.9739,34.9253,0.0486,3.5105,42.6366,71.8682
382.3956,2.034,0.0633,0.1014,3.6569,2.0337,0.0398,3.6429,34.5716,34.5716,0.0,3.4072,44.5484,71.6604
382.548,2.0329,0.0605,0.1077,3.7294,2.0373,0.0362,3.635,34.5273,34.5273,0.0,3.2816,47.994,67.8129
382.7004,2.0217,0.0564,0.1074,3.6346,2.0299,0.0351,3.5686,34.7078,34.7078,0.0,3.2359,48.433,68.6239
382.8528,2.0082,0.0504,0.0893,3.5234,2.0297,0.0382,3.6008,33.9001,33.9001,0.0,3.3392,51.168,70.0872
383.0052,1.9999,0.0417,0.0917,3.4416,2.0105,0.0253,3.584,34.4869,34.4869,0.0,3.3209,50.4733,70.783
383.1576,2.0128,0.0414,0.0993,3.5042,2.0349,0.0286,3.5623,34.7553,34.7553,0.0,3.4888,49.3648,71.9793
383.31,2.0202,0.0452,0.1227,3.5515,2.0374,0.0273,3.5598,34.6339,34.4377,0.1962,3.7029,44.852,70.0873
383.4624,2.0378,0.0587,0.1277,3.5986,2.05,0.0408,3.6921,35.1503,35.1503,0.0,3.5211,44.5503,72.9182
383.6148,2.0286,0.0536,0.131,3.5199,2.0295,0.029,3.5562,35.0561,35.0561,0.0,3.4174,44.471,72.7569
383.7672,2.0263,0.0499,0.1222,3.5089,2.0319,0.0271,3.484,34.6302,34.6302,0.0,3.4906,45.5333,71.8151
383.9196,2.0311,0.0529,0.1221,3.4616,2.0373,0.0287,3.3733,34.2118,34.2118,0.0,3.6404,45.8957,69.4873
384.072,2.0428,0.0648,0.1109,3.4405,2.0443,0.0471,3.4611,34.2528,34.2528,0.0,3.7403,44.8899,68.4234
384.2244,2.0432,0.0672,0.1047,3.4389,2.0553,0.0577,3.6501,34.499,34.499,0.0,3.8413,44.3894,66.995
384.3768,2.0376,0.0646,0.0921,3.5077,2.057,0.0568,3.8447,34.7208,34.7208,0.0,3.7408,45.4354,68.4938
384.5292,2.0261,0.0591,0.0885,3.4976,2.045,0.0493,3.7824,35.4295,35.4295,0.0,3.6831,46.7607,68.7163
384.6816,2.0236,0.06,0.0873,3.5339,2.0367,0.046,3.6395,35.3188,35.3188,0.0,3.6478,49.2452,70.0744
384.834,2.027,0.0633,0.0911,3.5179,2.0396,0.048,3.4181,34.5116,34.5116,0.0,3.6557,47.406,69.6463
384.9864,2.0294,0.0665,0.1013,3.5614,2.0341,0.0448,3.4233,33.9352,33.9352,0.0,3.6373,48.0169,69.1115
385.1388,2.0375,0.0664,0.115,3.5459,2.0329,0.0358,3.325,33.525,33.525,0.0,3.5824,43.1135,66.9185
385.2912,2.0316,0.0576,0.1058,3.5513,2.0282,0.0288,3.4972,33.7353,33.4924,0.2429,3.6841,42.1618,65.1285
385.4436,2.0353,0.0521,0.0956,3.536,2.0352,0.0256,3.6309,33.8547,33.2518,0.6029,3.8407,41.3671,64.2724
385.596,2.0304,0.0489,0.102,3.5145,2.0439,0.0254,3.7145,33.6995,33.1785,0.5211,3.7424,42.7451,65.4377
385.7484,2.0329,0.0537,0.1014,3.4807,2.0456,0.0308,3.695,33.1264,32.3003,0.8262,4.1178,43.1138,65.9549
385.9008,2.0138,0.0504,0.1004,3.5123,2.0326,0.0325,3.5874,32.9763,32.1818,0.7945,4.0384,43.7753,66.8643
386.0532,1.9855,0.0476,0.0822,3.5261,2.0054,0.0343,3.4972,31.8026,30.7324,1.0701,4.5315,42.5734,67.8823
386.2056,1.9803,0.063,0.1034,3.5026,2.006,0.0451,3.4369,32.1248,30.5296,1.5952,4.9927,42.5908,66.9408
386.358,1.9811,0.0748,0.1139,3.4224,2.0135,0.055,3.4055,31.9528,30.2092,1.7437,5.2686,41.7957,66.652
386.5104,1.9973,0.0867,0.1181,3.4462,2.0109,0.063,3.5358,32.1276,30.3411,1.7865,5.2753,43.2274,64.8467
386.6628,1.9957,0.0813,0.0553,3.4312,2.0139,0.0723,3.708,31.4811,30.3652,1.1158,4.6302,43.2716,63.0745
386.8152,1.9991,0.091,0.044,3.4861,2.0428,0.09,3.7548,30.3528,29.377,0.9758,4.8343,42.0998,62.4249
386.9676,1.9782,0.0952,0.0612,3.3865,2.0232,0.0945,3.5995,30.0917,29.4051,0.6866,4.6714,41.8451,60.9189
387.12,1.9392,0.1005,0.1847,3.363,1.9768,0.0944,3.5246,29.9004,29.4182,0.4822,4.4862,44.3775,62.2932
387.2724,1.9047,0.1024,0.2268,3.2645,1.9724,0.0802,3.3336,29.3617,29.1121,0.2495,4.3556,44.3269,61.371
387.4248,1.8944,0.1063,0.2498,3.2757,1.9656,0.0778,3.3994,29.3279,29.2335,0.0945,4.1454,41.7689,61.6907
387.5772,1.9012,0.1153,0.2238,3.2846,1.9733,0.0925,3.3063,29.3681,29.1102,0.2579,4.2196,41.1575,60.0535
387.7296,1.9019,0.1156,0.1809,3.3217,1.9633,0.1003,3.2195,30.607,30.4748,0.1322,3.9883,43.7386,57.6505
387.882,1.9003,0.1174,0.1623,3.3038,1.9399,0.0909,3.176,30.0085,29.9178,0.0906,4.0472,49.7986,61.3183
388.0344,1.8993,0.1081,0.1753,3.249,1.9285,0.0773,3.2,29.4814,29.4814,0.0,3.9895,47.9438,63.4775
388.1868,1.8958,0.1011,0.1684,3.2475,1.9036,0.0618,3.2149,28.7939,28.7939,0.0,3.9915,47.8326,64.7223
388.3392,1.8836,0.1034,0.1386,3.2802,1.972,0.1064,3.5078,28.8932,28.8932,0.0,3.9539,46.5185,63.2716
388.4916,1.9009,0.0939,0.0773,3.3677,1.9747,0.0964,3.5434,29.6892,29.6892,0.0,3.8568,45.097,62.5422
388.644,1.9291,0.0769,0.0949,3.4421,1.9504,0.0546,3.8352,29.5671,29.5671,0.0,3.7974,43.4361,64.3512
388.7964,1.9835,0.0665,0.1776,3.5205,2.0075,0.0273,3.6313,30.2255,30.2255,0.0,3.7086,43.6566,66.3991
388.9488,1.9935,0.0705,0.2373,3.4916,2.021,0.0222,3.5824,31.0497,30.8992,0.1505,3.7115,44.5362,68.8842
389.1012,1.9978,0.0921,0.2225,3.5026,2.059,0.0685,3.6569,31.4437,31.4084,0.0353,3.6353,44.9025,69.7278
389.2536,1.995,0.0936,0.2208,3.3745,2.0786,0.0866,3.5231,31.3186,31.2311,0.0875,3.6831,45.2252,66.3344
389.406,1.9875,0.0825,0.1702,3.4457,2.0633,0.0797,3.444,30.7443,30.6503,0.094,3.7309,47.8583,63.2739
389.5584,2.0004,0.069,0.1476,3.4303,2.0377,0.0487,3.3195,31.2602,31.2171,0.043,3.5954,48.411,62.4694
389.7108,2.0165,0.0678,0.1091,3.5412,2.0348,0.046,3.3524,32.3301,31.9132,0.4169,3.869,47.5618,65.5266
389.8632,2.0383,0.0725,0.0934,3.5516,2.0404,0.0505,3.4784,33.0506,32.8592,0.1914,3.6725,43.8921,67.9488
